Stations,index1,index2,index3,index4
BL板橋,16563.52763041556,1.8497999004326164,1.4818220910373714,0.5970702317417071
七張,8399.998482169172,2.0466702402070682,1.8549682569824124,0.649733408574931
三民高中,8244.395151783083,5.847388085896365,4.5643569050363855,0.8202847126691524
三和國中,8147.048835838491,8.241038858915271,4.770531474457252,0.8267057368239976
三重,2996.633878573534,3.180620351979306,2.109278984012318,0.6783820283924582
三重國小,7651.076038903625,7.823019801980198,4.860716486295342,0.8293723980099715
土城,4372.918376068376,4.521682999102433,3.1628602808623536,0.7597805517045012
士林,8953.108738579429,0.9330469209146367,0.7869735158507333,0.44039461629965726
大安,5672.3007957559685,0.35853870855599695,0.4202915344415203,0.29591919986116455
大安森林公園,2459.670895962275,0.7108399545970489,0.7526216091827147,0.4294261837463469
大坪林,8724.813468906572,1.1447444293754006,1.1070032226403232,0.5253922778784922
大直,3298.841320365458,1.0074578045270184,0.8706012370887046,0.4654125207591854
大湖公園,1980.8457559681697,6.055892547660312,3.254205392308882,0.7649384766875887
大橋頭站,5242.283908045977,1.092182043579029,1.1165502554411841,0.5275330706515375
小南門,2594.7380636604776,0.3035811485997936,0.45912769606641507,0.3146590235413618
小碧潭,1159.8422782198645,2.8393421349582493,2.3342287346077484,0.7000805644734377
中山,6531.14160035367,0.3508085598231828,0.4331393024301158,0.30223112414519593
中山國小,5377.466298261126,0.5652738263238524,0.7258307195524442,0.42056889550596954
中山國中,5515.699174771588,0.6066971951149114,0.8071863493037315,0.4466536334865092
中正紀念堂,7673.8322133804895,0.3302883815230055,0.5141651909822061,0.33957007732338523
丹鳳,6209.4031240789855,9.163500554828666,5.4711464833729355,0.8454678776675175
內湖,4690.664249926319,5.371308670669507,3.1087938511628836,0.7566195734748344
公館,7178.957338638374,0.6399099430890355,0.6467510261471612,0.39274366062509114
六張犁,5227.701871500147,1.2719871602967103,1.2904011453042534,0.5633952584899002
文德,2458.838078396699,0.9854666528124759,1.3246982539278136,0.5698366451171034
木柵,2050.6033893309755,0.9040288622809107,1.249574119680465,0.5554714151218798
北投,8963.444267609784,2.1061977887155625,1.68654511054821,0.6277747222357483
北門,2944.6956380783968,0.4461823506297075,0.6114382701165163,0.37943635909323775
古亭,9905.50389036251,0.6711363369843095,0.758139041617028,0.4312167716381171
台大醫院,5559.644120247568,0.2821189642171266,0.3401731270572231,0.2538277482135323
台北101/世貿,4533.17238432066,0.1815009489159619,0.28090368086786555,0.2193011739005556
台北小巨蛋,3901.994341290893,0.1793988543535476,0.2671914194582832,0.21085324234006092
台北車站,46882.387297376954,0.9447368345630277,0.89578031492627,0.4725127209484229
台北橋,5063.617270851753,5.289968113809173,3.148100212685017,0.7589257856061505
台電大樓,5936.078676687297,1.0462531406741826,1.0230889842071031,0.5057063689208293
市政府,10459.414456233422,0.24035943737748083,0.3452053667595108,0.25661908232724506
民權西路,6775.832301797819,0.3846964447763677,0.5875109243447689,0.37008307491632464
永安市場,16253.582463896257,7.18613965152621,3.7774765199756715,0.7906844762462396
永春,7671.297362216328,1.2892453848109588,1.070377285521004,0.516996246532741
永寧,6523.576097848511,2.3910779816513763,1.9362751287088182,0.6594324590966602
