Stations,index1,index2,index3,index4
BL板橋,12363.269569702328,1.822954393555796,1.4702798186942794,0.5951875603596309
Y板橋,2186.092101385205,1.0999957140867256,0.9192052575036046,0.47895098969208516
七張,6627.698423224286,2.321556147851843,1.985638527131552,0.665063271754887
十四張,431.3448717948718,0.6600754057509021,0.8919567830788993,0.47144670060981114
三民高中,6534.6324786324785,5.654729839657261,4.52098939733349,0.8188730446606224
三和國中,6909.977630415562,8.931527841818331,4.974083948459907,0.8326103200712812
三重,2852.7510315355144,3.361928493776492,2.1409535210342048,0.681625342972049
三重國小,6208.329811376363,8.18252219068897,4.644142151534482,0.8228251569234258
土城,3926.011685823755,4.067704879204168,2.8228500125551643,0.7384150576884372
士林,6957.552652519894,0.9290572143705915,0.8215320053377605,0.4510115676970642
大安,4179.567256115532,0.33164303308992427,0.38759620307527703,0.27932924738210024
大安森林公園,1952.1189213085763,0.6563045326962685,0.7155740160942964,0.417104717943551
大坪林,7711.747406424993,1.015867678818524,1.084249455842435,0.5202109818491909
大直,2447.0652225169465,0.9499078043713997,0.850051977928093,0.4594746461556619
大湖公園,1592.2263041556143,4.796259335565285,2.784655735284858,0.7357751748258463
大橋頭站,4037.29151193634,1.0250976826319291,1.0333015261064753,0.5081890279623809
小南門,2016.4253463012085,0.33852070220721203,0.43950462324096173,0.3053165763729486
小碧潭,1044.138432066018,2.3642969414311112,1.5287520733719169,0.6045480256723749
中山,4695.828131447097,0.30980131969407393,0.3674598016312606,0.2687170776010476
中山國小,4071.324668435014,0.5628969803551045,0.696731078476809,0.41063141196321995
中山國中,3860.230002947245,0.6139015852321326,0.7764703759335453,0.43708602544272973
中正紀念堂,4617.533023872679,0.3208290265299091,0.4593131144907984,0.31474610207355513
中和,1765.804818744474,1.7121206898532744,1.677934438494684,0.6265778632870047
中原,532.593899204244,0.14209636614978227,0.28414936408235286,0.221274387567372
丹鳳,5752.341217211907,7.889889628566042,5.038968843707223,0.83440881616039
內湖,4068.743560271146,4.740277597613179,2.690353927512267,0.7290232807902742
公館,5035.816445623343,0.6277834769261622,0.6228060239901181,0.38378340650891657
六張犁,3993.134217506632,1.2223273349997927,1.198982096945707,0.5452441375539357
文德,1978.7433981727088,0.9742513114736584,1.3272613500752162,0.570310399402422
木柵,1710.9617300324198,1.1522898684789664,1.4124212858194638,0.5854787031277935
北投,7508.636634246979,2.148156557980436,1.7200072526168664,0.6323539214691728
北門,2830.5173592690835,0.5687751356933511,0.6794391049735423,0.4045631085768044
古亭,7900.831977600943,0.6534437995034471,0.757420346070012,0.4309841682234843
台大醫院,4166.157648099027,0.2668604800203561,0.33240485947310594,0.24947736951706562
台北101/世貿,3040.4600501031537,0.1860433442262847,0.26143336143669654,0.2072510284165465
台北小巨蛋,2985.467580312408,0.16814937040165615,0.2750710715820404,0.21572999161587664
台北車站,30145.18144709697,0.9916547447638404,0.9124627951539751,0.4771140110364926
台北橋,4339.050250515767,5.320927924575115,3.1583296872936866,0.7595188272215093
台電大樓,4374.118980253463,1.0007012643736721,0.9400409919681061,0.48454697393505386
市政府,7551.9779104037725,0.22127406049495876,0.30824171925104155,0.23561526491259396
民權西路,4600.188491010905,0.33478164346198974,0.49166629799820255,0.32960877285892465
永安市場,12678.306896551723,6.971610200925594,3.856543461680676,0.7940922370220207
永春,6019.4371058060715,1.2062173261354359,0.9980922166402665,0.49952259877100635
永寧,5634.663115237253,2.381691981743631,2.072989152768787,0.6745839473273141
石牌,9690.482920719129,1.0421369613726468,0.9757830124079665,0.4938715467640044
先嗇宮,1183.8391688770998,0.3005334380819018,0.4625229963704284,0.31625006753280505
江子翠,12056.437577365165,4.186968545160957,2.9899515026600287,0.7493703872507428
竹圍,4086.9969348659006,2.750373969840842,2.217337746780545,0.6891840152621036
行天宮,4941.008075449455,0.22382466646181548,0.3753949969959605,0.27293613675771067
西門,11418.987606837609,0.7299889977896461,0.7868614980319775,0.44035953480368506
西湖,2123.597789566755,0.12497244750897221,0.21255017643081006,0.1752918605450704
秀朗橋,1221.0459917477158,9.277151476659258,4.728031832377658,0.8254199646120144
辛亥,1867.3870321249633,8.864635341327983,4.794624276914257,0.8274262571286989
亞東醫院,12361.989419392869,3.4471022265252977,2.4789528914094303,0.712557188552539
奇岩,3638.5403772472737,1.1459245097014144,1.5139387587375281,0.602217835846491
幸福,1588.4483790156205,3.4212040490143845,2.4395099693076765,0.7092609095704161
府中,13150.020453875626,6.2790627420178735,3.465334759226812,0.7760526245129372
忠孝復興,5039.64395814913,0.3567470615558608,0.37026830360488605,0.27021591511004706
忠孝敦化,3461.724624226348,0.18652714522632946,0.2804057944296578,0.21899759876872577
