Stations,index1,index2,index3,index4
BL板橋,16001.931297709923,1.8180239675812162,1.4556225837307284,0.5927712969308417
Y板橋,2210.9312977099235,1.038594126642648,0.8580341457489639,0.4617967585321715
七張,8439.404580152672,2.205451499338504,1.9361313868613137,0.6594157862026103
十四張,304.412213740458,0.5571972425146621,0.7417299840970175,0.42585819321561486
三民高中,7960.492366412213,5.8891707034701275,4.473385738951387,0.81729772983411475
三和國中,8437.854961832061,8.65215349308854,5.039960058180094,0.8344359912371158
三重,3391.4083969465646,3.163157170382604,2.1520287534906477,0.6827440108556843
三重國小,7554.175572519084,7.829103254234923,4.766156143139238,0.826574241977503
土城,4653.393129770992,4.231587267370841,2.917543708511015,0.7447380107521299
士林,8556.954198473282,0.9676250548924109,0.8310820679464738,0.4538748330808119
大安,5434.6297709923665,0.33370661740109386,0.3969120056241649,0.28413529558493383
大安森林公園,2425.8931297709923,0.6619685730238494,0.7313860667216716,0.422428065455401
大坪林,9541.679389312976,1.0581918769396843,1.083332141629843,0.5199997254313588
大直,3165.267175572519,1.026396625241583,0.8728812132133144,0.4660633077287942
大湖公園,2005.6641221374043,4.92257566891856,2.975139419674451,0.7484364963274932
大橋頭站,5013.194656488549,1.0418864119239437,1.057981882826382,0.5140870731929746
小南門,2700.1679389312976,0.3266321859718015,0.4466474482574004,0.3087465773332833
小碧潭,1299.12213740458,1.9656675372295345,1.4153363799290604,0.5859789931084587
中山,5919.786259541985,0.33689160228531617,0.3886530189830517,0.27987770427177905
中山國小,5053.988549618321,0.574042873340327,0.7068990921291882,0.41414228608405984
中山國中,4970.553435114503,0.623246809395995,0.7919249842653037,0.44194092454712663
中正紀念堂,6162.755725190839,0.3346622802749939,0.4905489898222695,0.32910625089938284
中和,1730.9809160305342,1.6888812662321753,1.677046585757286,0.626454016407369
中原,506.2175572519084,0.1441303077231558,0.310888322671836,0.23715851098451116
丹鳳,6911.20610687023,8.328589298478505,5.194055367351564,0.8385548819484355
內湖,4939.56106870229,5.027460810780155,2.785067142980115,0.7358038940327317
公館,6499.748091603054,0.5977816754173273,0.6182619811508107,0.38205308432886737
六張犁,5046.347328244275,1.2491110963880703,1.215821814008578,0.548700173597926
文德,2465.0343511450383,0.9909888742401893,1.3064434235732247,0.5664320269990564
木柵,2082.706106870229,1.1220086188453193,1.378954896490377,0.5796473478857126
北投,9211.740458015269,2.1080342122004665,1.7250585925354651,0.6330354133524982
北門,3429.522900763359,0.5488255177948513,0.6549867076044749,0.39576553974414763
古亭,10004.919847328243,0.648324433920748,0.7527118760875932,0.42945556902814974
台大醫院,5170.015267175572,0.2682290619787728,0.3318627639534021,0.24917189138040421
台北101/世貿,3898.8664122137407,0.18088968694945118,0.2568792643341478,0.2043786317616066
台北小巨蛋,3768.4961832061063,0.17113979375810964,0.27223252807947834,0.21398016641693
台北車站,40277.229007633585,0.9580783722348429,0.8989571377738568,0.4733951703763584
台北橋,5103.633587786259,4.921391598754246,2.9868143895819608,0.7491731737968228
台電大樓,5557.557251908397,0.9876121325627605,0.9630974050713289,0.49060092616053097
市政府,9842.652671755724,0.2165800933004388,0.3163623667441877,0.2403307590193873
民權西路,5811.332061068702,0.34621978065715664,0.503205829453839,0.33475510777966394
永安市場,16041.702290076337,7.160807348165471,3.8607691911991657,0.7942712437754533
永春,7485.454198473282,1.2245527729836139,0.996157974108484,0.49903764483038177
永寧,7159.916030534351,2.4935570690505653,2.157332857988948,0.6832769793435887
石牌,12046.335877862595,1.1618508054536332,1.0095890713312135,0.5023858288910931
先嗇宮,1403.9045801526718,0.2951807682367789,0.4708068110401006,0.320101054405074
江子翠,14652.698473282442,3.8038395828995664,2.868940690980751,0.7415313182930942
竹圍,4870.412213740458,2.9690628516051674,2.2557412288377536,0.692850282097824
行天宮,6176.553435114504,0.214590284372531,0.37304235732704355,0.27169034905322226
西門,15189.576335877862,0.7823807645671104,0.8383923353612318,0.4560464701874931
西湖,2801.7137404580153,0.13129690881048234,0.2162775403990673,0.17781923386343668
秀朗橋,1250.503816793893,8.33645855529512,4.638643088728744,0.822652367907639
辛亥,2227.2862595419847,7.973632122154673,4.779114525322675,0.8269631107640724
亞東醫院,15042.946564885497,3.472715840607673,2.471862954280045,0.7119701977961949
奇岩,4515.293893129771,1.420827389443652,1.7244396697491635,0.6329520484143922
幸福,1501.18320610687,3.6010210624969172,2.368566851747022,0.7031378494146924
府中,16570.450381679388,5.792777437694797,3.3714117976869318,0.771240952287054
忠孝復興,6540.37786259542,0.37598178161192697,0.3825447529937463,0.27669610850960763
忠孝敦化,4426.473282442748,0.19297923903077432,0.2859387917174262,0.22235801078490114
忠孝新生,5959.961832061069,0.2906871672792027,0.40988860761088575,0.2907241078466893
忠義,1131.7213740458017,0.344802321433736,0.5866242756497636,0.36973106024709335
昆陽,4773.935114503817,0.44213497363433063,0.6583628975376615,0.3969956747797477
明德,6228.011450381679,1.2596128347918325,1.4862621723119356,0.5977898022435358
東門,5933.832061068702,0.5004520502481508,0.583963561813225,0.36867234568498475
東湖,4826.721374045801,2.5426324170433166,2.651316327407746,0.7261261664748859
松山,8650.270992366412,1.0215442289288685,0.9849474599599217,0.49620832784148805
松山機場,1515.4580152671756,0.5646948579428385,0.7187752309023567,0.4181903590296678
松江南京,5409.332061068702,0.10660185037882221,0.2225833231772054,0.18205983915988966
板新,1101.618320610687,1.5434610387552683,1.5663868100140563,0.6103471245651692
芝山,9479.595419847328,1.453156218507165,1.2302546100109322,0.5516207003849224
信義安和,4419.862595419847,0.324644768361694,0.4713374499917983,0.32034626046827375
南京三民,6183.618320610687,0.37225889863960376,0.4870874801908413,0.3275446042544399
南京復興,6987.217557251908,0.16381858046402908,0.28396075909999385,0.22115999814436638
南港,7172.625954198473,1.3861946514784576,1.0834801148730107,0.5200338160842247
南港展覽館,13094.02290076336,0.9079159547555661,1.078371827445872,0.5188541401521458
南港軟體園區,922.706106870229,0.1404989312644924,0.254921024243696,0.2031371052989804
南勢角,14218.187022900764,10.370683184550922,5.2887080790843335,0.8409848274996404
