Stations,index1,index2,index3,index4
西門,11481.153333333334,0.692289664869932,0.7789906254593978,0.43788349095894474
西湖,2116.36,0.13034758042980224,0.2168143950104291,0.1781819773824839
秀朗橋,1324.5333333333333,9.413328387734916,4.7192399049881235,0.8251515906636764
辛亥,1957.32,8.273531089560752,4.5426807569123175,0.8195818875635418
亞東醫院,12615.133333333331,3.5978327852581407,2.5478769599493725,0.7181412965306807
奇岩,3643.653333333333,1.155850043362855,1.4612293567679857,0.5936989792315939
幸福,1718.5533333333333,3.279758800521513,2.3728840082108307,0.7035178210796353
府中,13098.66,6.286718591012525,3.397924719188565,0.7726200278879479
忠孝復興,4978.006666666667,0.3450622978655442,0.36785003837616126,0.268925706806905
忠孝敦化,3508.5866666666666,0.17947340559262562,0.2761407001215719,0.21638734670500304
忠孝新生,4845.653333333334,0.2752143548931088,0.38911596528167025,0.2801176971591205
忠義,945.8866666666668,0.33126955917011164,0.584178757884682,0.3687581057233229
昆陽,3678.5,0.43684504386715556,0.60673486420421,0.3776197789202241
明德,5125.913333333333,1.3976028825151063,1.4992843716119773,0.5998854666725961
東門,4598.1,0.5605771283713685,0.5953748742937792,0.3731880725257958
東湖,4056.5866666666666,3.2333161753453625,2.796797293694787,0.7366201241081092
松山,7053.153333333334,0.9813868781746253,0.9339772467449003,0.48293083505345696
松山機場,1042.2066666666667,0.5217520085897294,0.6536588017377271,0.39528033295068954
松江南京,4201.493333333333,0.10103630824017355,0.2082998133900412,0.17239083469327796
板新,1235.5533333333333,1.5041442188147536,1.4447649264493798,0.5909627182633317
芝山,7549.08,1.3499299644058502,1.135792092118197,0.5317896326658658
信義安和,3571.173333333333,0.2954381891593506,0.4356970366881962,0.3034742188318806
南京三民,5075.266666666666,0.3625444839857651,0.4699880911738251,0.31972238006263504
南京復興,5476.1466666666665,0.1538508155217564,0.2623031541636397,0.20779727381528493
南港,6075.826666666667,1.430991092496733,1.1208936903962472,0.5285006483219016
南港展覽館,10177.666666666666,0.8507663096499418,1.0380289926022628,0.5093298458315122
南港軟體園區,719.58,0.10218352879907629,0.20724354961963976,0.17166672763332216
南勢角,11556.906666666666,10.422001126337523,5.43242591089565,0.8445376575101881
後山埤,6044.8133333333335,2.051876301511524,1.6421482334702513,0.6215200996930519
科技大樓,3804.006666666666,0.7898628083880718,0.8201295014696475,0.450588543731334
紅樹林,5602.16,3.296195312588755,2.506477043258834,0.7148134758439415
徐匯中學,6635.72,9.834508492022646,4.791341141132468,0.8273284243441313
海山,11996.28,6.220896019541442,4.13975070972729,0.8054380345514737
迴龍,6162.62,5.531359434646812,3.7961816135947366,0.7915008061484768
動物園,1489.246666666667,1.8907233687721492,0.933837484428169,0.48289346542700945
唭哩岸,3591.3333333333335,5.477055073864838,3.1037542347491405,0.7563206900812058
國父紀念館,2934.6733333333336,0.26655347244556277,0.3486478245201352,0.2585165809644843
淡水,14128.346666666666,4.176510906952907,2.507402999060575,0.7148887652009648
頂埔,4174.94,1.5698311846137587,1.5927630926371958,0.6143110788487571
頂溪,16851.193333333333,6.771928363182007,3.390031933113472,0.7722112241468854
善導寺,2960.633333333333,0.20052608931275306,0.2907602539810575,0.22526278841037548
復興崗,1825.7066666666667,2.9785799828913597,2.398227531066371,0.7057289452050911
景平,1665.84,1.7157283033247597,1.8426754175730986,0.6482187189511286
景安,13646.2,5.9321083574964355,3.8712550898248894,0.7947140969708593
景美,6097.413333333333,2.155769782868195,1.682465867324977,0.62720867684433
港墘,3113.133333333333,0.24836346646282573,0.3562043417004777,0.26264798802653194
菜寮,5128.833333333333,3.916124973789054,2.702467726354615,0.7299098671726756
象山,3061.0466666666666,0.45115282710412086,0.5200342946714145,0.3421201064307764
圓山,8339.946666666667,1.0291474396579356,1.091987674688594,0.5219857114364421
新北投,1284.56,1.0113412130513642,1.0054162361854668,0.5013504019982827
新北產業園區,1065.4066666666668,0.36950475535990973,0.42220854292598387,0.296868237099288
新店,6201.2266666666665,4.444456551348407,2.8308864704306966,0.7389638122354556
新店區公所,5976.386666666667,3.3078369641008307,2.55629822690384,0.7188087341958908
新埔,18692.293333333335,4.912465352294448,3.112701840082152,0.7568508394520462
新埔民生,926.2733333333332,2.7534369563997525,1.958984843144166,0.6620462580884945
新莊,5365.506666666667,4.1675882547014185,3.2037593595872833,0.7621176869414861
萬芳社區,1435.68,6.0817940154045385,4.624363847194486,0.8222021143779995
萬芳醫院,5304.12,2.377581500954099,1.6914115398597325,0.6284477549456756
萬隆,4812.653333333334,4.622828378280149,2.8503324541592305,0.7402821673438164
葫洲,3474.0333333333333,2.524121955465099,1.9284043726362377,0.6585171059897817
輔大,3363.7533333333336,1.4622860598199967,1.1181278074356742,0.5278849574187608
劍南路,2150.306666666667,0.5079589806382491,0.5212047565876542,0.34262629953696283
劍潭,6667.173333333333,0.8694431218264407,0.9309796233356513,0.4821281447431537
橋和,317.17333333333335,0.09286311188249285,0.20361121453729977,0.1691669303825599
頭前庄,2521.7200000000003,2.1933170605982504,1.7739769071314004,0.6395067322192992
龍山寺,9174.54,2.2533033320566833,1.7049604602787791,0.6303088290255682
雙連,4376.953333333333,0.31463760496602017,0.5049786946021197,0.33553876637145613
關渡,3691.2066666666665,0.4907439944374248,0.7190718369234046,0.41829074357376245
蘆洲,8734.186666666666,13.30316851340112,6.67247947521747,0.8696640371303624
麟光,2136.1066666666666,4.738321762235365,2.9868376896976025,0.7491746396939855
