Stations index1 index2 index3
BL板橋 17248.226053639846 1.8093013974917793 1.4619409727206183
七張 8585.141762452107 2.1419741039136877 1.8773135251206663
三民高中 8348.360153256705 5.856569428590866 4.536415458092347
三和國中 8496.329501915709 9.003350669569828 4.956863253518356
三重 3209.831417624521 2.955228256034936 2.047211422622873
三重國小 7848.379310344828 7.855252072894958 4.749953623403486
土城 4518.11877394636 4.368258461676721 3.0065958889789757
士林 9223.003831417624 0.9461237173567093 0.7899270683785223
大安 5959.743295019157 0.3465006965414024 0.41992275870111945
大安森林公園 2654.2911877394636 0.7182346757768872 0.7832290377103578
大坪林 9028.329501915709 1.1278240689174281 1.1088594633283468
大直 3395.1494252873563 1.0275175209360339 0.8654598940509118
大湖公園 2021.766283524904 5.3343261790042344 3.0353882526187417
大橋頭站 5353.574712643678 1.1010921127014428 1.114532732867829
小南門 2852.9885057471265 0.31516544628788584 0.46131457586293206
小碧潭 1245.7586206896551 3.4441517063905396 2.518184916123236
中山 6778.578544061303 0.3564785043504997 0.43215387257192533
中山國小 5519.36398467433 0.5604552941734007 0.723776459180136
中山國中 5513.567049808429 0.6114150586607555 0.8088757958543346
中正紀念堂 7769.065134099617 0.33555892674921045 0.5215040171265721
丹鳳 6577.846743295019 8.86256091117243 5.367085679272475
內湖 4938.9961685823755 5.396803106530553 2.9252749796332393
公館 7214.563218390805 0.635663620503902 0.6385140771424967
六張犁 5312.789272030651 1.279082194619235 1.2709323214547585
文德 2564.685823754789 1.0565969864701412 1.345899266110385
木柵 2112.632183908046 0.9113084611738126 1.2706990957108488
北投 9235.536398467433 2.1430513733527206 1.6950895688851322
北門 3474.9310344827586 0.48696766143777515 0.6263147536228881
古亭 10348.992337164751 0.6701415310376104 0.7626432062848133
台大醫院 5843.180076628352 0.286892499125898 0.34724337842963937
台北101/世貿 4665.149425287356 0.18143941974263406 0.27780828781355144
台北小巨蛋 4143.582375478927 0.18599448477719 0.2798554292690778
台北車站 47520.80842911878 0.9549711319701251 0.8975340796012881
台北橋 5233.934865900383 5.164561939644519 3.0832812327193357
台電大樓 6051.521072796935 1.0289052168850334 1.0109185426411367
市政府 10740.068965517241 0.22981643602680257 0.34006951682157377
民權西路 6692.628352490421 0.36757495948136143 0.5616718939612689
永安市場 16828.264367816093 7.3349665782686095 3.839000117123244
永春 7914.088122605364 1.2480248214268455 1.053476137653164
永寧 7146.363984674329 2.5056327847465245 2.0269407360316447
石牌 12973.153256704982 1.2124369120402163 1.0195543460325223
先嗇宮 1399.888888888889 0.3263780961463074 0.4874024350712152
江子翠 15319.333333333334 3.842360773211837 2.931214068609986
竹圍 5158.061302681992 3.355673335452226 2.255560768019301
行天宮 6719.819923371648 0.22286089613616242 0.4039639704380148
西門 19585.78544061303 0.7896780985589148 0.9296591849194105
西湖 3043.3141762452105 0.14466922998574047 0.23410764521847796
辛亥 2208.344827586207 6.640164760267884 4.460888341962897
亞東醫院 14407.900383141761 3.3046993234940305 2.3606594219229353
奇岩 4866.310344827586 1.191499631410819 1.4302523563393128
府中 16830.70881226054 5.4934527550806616 3.2906903923974586
忠孝復興 7338.727969348659 0.4127542689454915 0.3811737491507507
忠孝敦化 5186.0191570881225 0.2016213743561941 0.3044863193276403
忠孝新生 6661.471264367816 0.3067086166649751 0.43476610470581256
忠義 1190.5708812260536 0.45824529005451287 0.6924561391780261
昆陽 5192.620689655172 0.5051879424643098 0.7542621106943875
明德 6485.812260536399 1.295307964541763 1.4656898269966898
東門 6553.015325670498 0.5164467676988772 0.5944032151225307
東湖 4928.187739463601 2.5730159583042282 2.673252860806637
松山 8954.6321839080465 1.0778020357465763 1.0255370758867748
松山機場 1793.367816091954 0.4552548890869015 0.6280824169557254
松江南京 6073.597701149425 0.11246655329776337 0.24135227762357966
芝山 9857.931034482759 1.5157426670833518 1.2389291043751978
信義安和 4636.743295019157 0.3576381391881426 0.519228384719577
南京三民 6393.36398467433 0.3659136634674415 0.4906820955970678
南京復興 7576.0114942528735 0.1664135363780725 0.30978794992040426
南港 6823.402298850575 1.3714644259381956 1.0721850827930992
南港展覽館 13398.704980842911 0.9342958537367402 1.086339300275696
南港軟體園區 927.4444444444445 0.15705659577251616 0.28355603869883994
南勢角 14839.793103448275 8.825074619621928 4.893333484939793
後山埤 7933.846743295019 2.36779108507094 1.7055936821504936
科技大樓 5282.9808429118775 0.8030065207057072 0.8233241478553451
紅樹林 4357.651340996169 2.1991141943575085 2.1202072210457246
徐匯中學 7718.080459770115 8.281633927177863 4.356037392716509
海山 14018.900383141761 4.7639882587014 3.8339609869774964
迴龍 6778.168582375479 5.144843495710155 3.531282685935566
動物園 2217.0842911877394 1.124099745840916 0.6264102536345627
唭哩岸 4459.977011494253 2.8218435609013626 2.341331842245
國父紀念館 4558.681992337165 0.2880612474044147 0.3913335486548871
淡水 17108.735632183907 2.62497668345458 1.7320268536346584
頂埔 4627.272030651341 1.76700272445354 1.7833834904002623
頂溪 21729.624521072798 6.522275163987397 3.3262808959570966
善導寺 4522.919540229886 0.23242557383509016 0.3273662381398992
復興崗 2191.0344827586205 2.3650010749832426 2.4624831524055995
景安 16579.383141762453 4.952258733553697 3.648536485626236
景美 7750.869731800766 2.221333761469811 1.572891073527857
港墘 4064.9655172413795 0.2834837344777947 0.39634525382091174
菜寮 5999.111111111111 3.8037127016756993 2.7180688089240856
象山 4139.574712643678 0.5504522435404302 0.6853752684113537
圓山 11110.76245210728 1.0616192406296892 1.0859833719493677
新北投 1771.6858237547892 0.9414294436726279 0.8203355071281072
新店 7295.24521072797 3.795328155294719 2.592365828122213
新店區公所 6709.92337164751 4.058664080043583 2.9096947735515823
新埔 23946.214559386972 4.155288837766233 2.7960482873764585
新莊 6512.214559386974 3.8224062680140705 3.0530337458080443
萬芳社區 1777.2183908045977 6.16994633273703 4.98125
萬芳醫院 7350.908045977011 2.3452217728114073 1.6005724592220827
萬隆 5856.371647509579 4.777813055626112 3.122179644828277
葫洲 4474.260536398468 2.3090017751966236 1.9846534535677747
輔大 4064.8582375478927 1.12210699067712 0.8927574867129148
劍南路 2878.229885057471 0.6974384964509288 0.6280189036517354
劍潭 9866.735632183909 0.7599836472594204 0.8555018563649265
頭前庄 2705.942528735632 2.560290143922117 2.0566304214885176
龍山寺 13977.812260536399 2.3398251729018 1.6769319235899731
雙連 6425.432950191571 0.33220022282508227 0.5272117793481648
關渡 4686.586206896552 0.591585243705727 0.7697887861971572
蘆洲 10120.55938697318 11.729650268787443 6.5847503047496065
麟光 2667.287356321839 5.014267912772586 3.267507134274557
